260.076	1525636573	925603
137.912	1525636579	513455
197.67	1525636583	710541
157.914	1525636589	569155
142.079	1525636593	529028
135.18	1525636597	501285
159.739	1525636601	583985
27.6303	1525636606	102413
126.072	1525636607	471267
142.852	1525636611	529911
124.601	1525636616	467476
129.616	1525636619	479249
91.588	1525636623	352424
137.855	1525636626	507599
190.073	1525636630	674353
175.602	1525636635	633570
2.12633	1525636640	9498
108.942	1525636641	409859
203.547	1525636645	711814
38.8783	1525636650	146674
285.456	1525636653	959436
256.034	1525636661	852629
83.3793	1525636668	317233
274.106	1525636671	951920
177.154	1525636678	633517
22.7543	1525636683	88750
133.302	1525636684	485417
273.426	1525636688	951054
243.164	1525636695	849390
179.345	1525636701	645634
108.666	1525636706	404536
134.34	1525636710	487727
225.829	1525636714	811232
100.174	1525636720	367945
91.5353	1525636723	342643
283.83	1525636726	980371
34.0243	1525636733	137147
151.463	1525636735	546391
69.7053	1525636739	269768
80.1537	1525636742	303737
178.54	1525636745	641874
285.16	1525636749	993284
102.263	1525636757	386423
260.569	1525636760	919872
4.77367	1525636766	21437
13.286	1525636768	52273
207.248	1525636769	755346
90.1493	1525636775	338488
27.9307	1525636778	102809
203.213	1525636779	720241
137.06	1525636785	497884
198.835	1525636789	715629
139.941	1525636794	512605
61.511	1525636798	240844
283.201	1525636801	989528
170.71	1525636808	621524
108.025	1525636812	408716
59.887	1525636816	234813
267.58	1525636818	933639
100.093	1525636825	381637
123.948	1525636828	457231
33.4107	1525636832	132900
126.871	1525636834	475782
77.1057	1525636838	294899
277.173	1525636841	972457
114.437	1525636848	426014
261.652	1525636851	920502
110.277	1525636858	414812
178.163	1525636861	649928
61.098	1525636866	236822
20.7467	1525636869	76861
93.6673	1525636870	357063
272.744	1525636873	948383
138.875	1525636880	517247
126.223	1525636884	476203
132.701	1525636888	494994
122.009	1525636892	454690
103.816	1525636896	392138
2.353	1525636899	11114
252.542	1525636900	896573
90.4957	1525636907	344151
177.254	1525636910	633456
167.939	1525636915	614741
272.53	1525636919	958682
106.706	1525636926	402495
173.58	1525636930	632971
246.435	1525636935	868680
26.6787	1525636941	99661
184.217	1525636943	660645
123.595	1525636948	459182
6.04233	1525636951	27870
95.886	1525636953	364928
207.036	1525636956	735901
112.592	1525636961	418165
28.4737	1525636965	108110
48.2753	1525636966	191949
247.092	1525636969	867381
280.958	1525636975	983184
61.845	1525636982	241670
42.3873	1525636984	169362
151.738	1525636986	554537
271.47	1525636991	974034
101.481	1525636998	385921
112.884	1525637001	423569
176.759	1525637005	643285
71.6117	1525637010	272568
283.645	1525637012	984011
93.2737	1525637019	351444
251.441	1525637022	875790
164.761	1525637029	607740
4.51867	1525637033	21008
105.228	1525637035	396175
152.868	1525637038	555388
189.712	1525637042	691229
283.495	1525637048	998610
139.385	1525637055	520230
87.9263	1525637059	330657
154.891	1525637062	560721
251.526	1525637066	889084
140.082	1525637073	515149
149.933	1525637077	553508
146.996	1525637081	538249
227.904	1525637085	817246
78.6883	1525637091	300582
17.6297	1525637094	71823
152.997	1525637096	560675
120.523	1525637100	448374
67.163	1525637104	262184
58.0483	1525637106	228102
52.1043	1525637109	208121
163.183	1525637111	601163
193.193	1525637116	702577
197.337	1525637121	711527
154.315	1525637126	565948
83.7333	1525637130	318425
108.209	1525637133	406581
134.018	1525637137	497931
213.562	1525637141	771397
229.937	1525637146	805859
131.416	1525637152	489333
280.373	1525637156	990343
105.377	1525637163	396861
278.573	1525637167	969697
218.519	1525637173	777395
65.668	1525637179	256035
75.3873	1525637182	287556
117.954	1525637184	436552
144.514	1525637188	522961
84.9717	1525637192	323505
66.51	1525637195	261002
67.352	1525637198	262965
49.5523	1525637200	195220
206.877	1525637202	745750
72.1167	1525637208	278312
56.941	1525637211	226049
198.881	1525637213	715423
166.44	1525637218	600361
209.664	1525637223	739217
273.168	1525637228	952421
117.237	1525637235	437756
83.9003	1525637239	317862
37.544	1525637242	151317
265.497	1525637244	938710
226.125	1525637250	792540
158.353	1525637256	577384
15.6663	1525637260	63631
18.0157	1525637262	71938
12.3203	1525637263	50693
124.121	1525637265	460792
269.999	1525637268	947599
92.7557	1525637275	352841
42.0477	1525637278	167158
203.865	1525637280	739226
58.1997	1525637286	225991
12.3583	1525637288	53373
12.183	1525637289	51781
149.369	1525637291	553115
40.349	1525637295	162240
48.557	1525637297	192225
216.725	1525637299	779382
128.601	1525637305	471760
57.084	1525637309	219529
75.135	1525637311	288097
64.6	1525637314	251825
19.403	1525637316	77866
62.554	1525637318	243244
104.151	1525637320	395697
209.674	1525637324	763095
178.575	1525637329	646065
159.814	1525637334	576054
59.8423	1525637339	235465
36.9683	1525637341	149163
185.832	1525637343	670423
190.261	1525637348	684109
248.37	1525637353	873990
18.1623	1525637359	72649
261.433	1525637361	920059
186.577	1525637367	672134
58.0077	1525637373	228136
116.474	1525637375	428823
49.8427	1525637378	198231
143.004	1525637381	533122
216.512	1525637385	785275
46.5883	1525637391	184019
197.276	1525637393	697970
264.817	1525637398	932738
263.426	1525637405	920143
67.8317	1525637411	262403
215.039	1525637414	753951
121.194	1525637419	447620
149.719	1525637423	546190
114.163	1525637427	426081
46.3257	1525637431	182242
275.487	1525637433	973801
191.576	1525637440	686056
48.2047	1525637445	191071
95.504	1525637447	362907
261.455	1525637450	916223
260.67	1525637457	919567
69.364	1525637463	272029
98.2763	1525637466	372048
99.5293	1525637469	375049
228.876	1525637472	809136
18.7903	1525637478	74474
15.3013	1525637480	65051
150.978	1525637481	552513
15.021	1525637486	61956
52.474	1525637487	207824
266.428	1525637489	928955
15.3747	1525637496	63151
267.819	1525637497	941950
54.1867	1525637504	214269
148.333	1525637506	546650
6.54433	1525637511	27919
30.695	1525637512	125624
171.759	1525637513	623671
269.063	1525637518	941366
11.772	1525637525	50011
179.504	1525637526	647726
67.6557	1525637531	258014
75.8483	1525637534	295960
253.539	1525637536	903020
102.677	1525637543	387996
64.7563	1525637546	253988
160.342	1525637549	585903
238.011	1525637553	844370
112.51	1525637559	419251
72.0793	1525637563	280278
101.715	1525637566	382794
51.687	1525637569	203476
109.057	1525637571	411056
236.64	1525637575	834259
134.261	1525637581	504232
109.976	1525637585	411592
228.722	1525637588	804043
87.498	1525637594	334899
254.251	1525637597	894315
9.17333	1525637603	35898
70.1567	1525637605	273006
245.494	1525637607	883598
183.928	1525637614	666525
204.408	1525637619	743159
233.478	1525637624	825269
30.131	1525637630	121770
43.922	1525637632	174511
281.141	1525637634	982032
282.645	1525637641	991501
120.626	1525637648	446079
127.771	1525637652	475493
106.302	1525637655	400808
161.63	1525637659	576222
113.966	1525637663	425562
2.22833	1525637667	10828
41.7533	1525637668	167602
73.52	1525637670	280794
26.2437	1525637673	105459
59.0783	1525637674	230769
4.497	1525637677	20419
72.321	1525637678	282204
141.773	1525637680	530047
121.903	1525637685	458950
138.602	1525637688	515716
222.209	1525637692	789071
18.5457	1525637698	72522
210.36	1525637700	767564
46.18	1525637705	182880
213.151	1525637707	758392
186.214	1525637713	677448
149.057	1525637718	551302
105.455	1525637722	400669
136.66	1525637726	508125
235.196	1525637730	837925
53.1203	1525637736	210031
192.249	1525637738	684741
270.93	1525637743	956651
125.786	1525637750	468184
265.819	1525637754	937490
58.8417	1525637760	227661
188.671	1525637763	677050
109.455	1525637768	412257
284.942	1525637771	987237
261.034	1525637778	923839
278.119	1525637785	967107
113.918	1525637792	423096
281.924	1525637795	986775
123.199	1525637802	458380
215.101	1525637806	774132
200.589	1525637812	727360
238.612	1525637817	840831
197.555	1525637823	718554
218.619	1525637828	789145
149.491	1525637834	552830
12.9897	1525637839	54009
272.065	1525637840	966930
120.16	1525637847	448305
171.265	1525637850	625087
44.1473	1525637855	176393
33.2777	1525637857	130068
41.6933	1525637859	168267
99.1893	1525637861	375823
142.327	1525637864	520764
19.1287	1525637868	77386
253.912	1525637870	903922
210.185	1525637876	758521
152.886	1525637882	561285
143.164	1525637886	522510
216.875	1525637890	763390
280.953	1525637896	997415
115.35	1525637903	431669
245.448	1525637907	876141
33.1413	1525637913	136106
76.7857	1525637915	297264
183.353	1525637917	669032
139.133	1525637923	515792
23.9757	1525637927	97355
118.474	1525637928	445440
65.9933	1525637932	257886
101.386	1525637934	381046
146.963	1525637938	537236
162.596	1525637942	586770
195.962	1525637947	714611
175.439	1525637952	634127
31.178	1525637957	126496
160.925	1525637958	588508
11.371	1525637963	47405
145.929	1525637964	532706
100.882	1525637969	378752
147.172	1525637972	540489
63.0097	1525637976	245302
42.0003	1525637979	167645
281.177	1525637981	969442
262.292	1525637987	920926
37.6827	1525637994	151928
268.436	1525637996	952271
282.511	1525638003	982382
51.7567	1525638010	204164
271.232	1525638012	953141
66.5447	1525638019	257288
12.3953	1525638021	53775
170.453	1525638023	611690
200.248	1525638027	719371
87.7743	1525638033	333894
183.353	1525638036	664492
32.338	1525638041	132536
14.8363	1525638042	61668
105.943	1525638044	393822
85.2733	1525638047	323324
196.88	1525638050	706234
81.4187	1525638055	311794
75.3423	1525638058	290483
13.5877	1525638061	57827
108.207	1525638062	404036
207.505	1525638066	755944
187.272	1525638071	674267
161.463	1525638076	593572
223.455	1525638081	783084
90.198	1525638087	343189
125.937	1525638090	471096
111.71	1525638093	414642
275.99	1525638097	965136
126.202	1525638104	464964
47.8867	1525638108	190860
55.4937	1525638110	215830
278.723	1525638112	978624
112.621	1525638119	421999
269.114	1525638122	937651
179.317	1525638129	643909
182.106	1525638134	654269
197.191	1525638139	714577
63.424	1525638144	249780
83.5553	1525638147	320581
60.265	1525638150	235762
281.025	1525638152	986864
245.94	1525638159	866118
162.853	1525638165	594822
170.278	1525638170	613793
207.796	1525638175	746211
155.489	1525638180	567630
278.548	1525638185	966819
219.335	1525638191	792402
142.354	1525638197	522007
161.87	1525638201	586226
39.3713	1525638206	159362
29.623	1525638208	121345
91.5627	1525638209	349065
24.776	1525638213	99216
179.102	1525638214	651734
109.854	1525638219	411593
51.9433	1525638223	206263
261.725	1525638225	909095
150.433	1525638231	558922
225.786	1525638236	801329
149.251	1525638241	545333
57.293	1525638246	226965
243.774	1525638248	870996
56.811	1525638254	222786
150.637	1525638257	541706
214.228	1525638261	753668
2.993	1525638267	13247
39.6697	1525638268	160292
151.723	1525638270	552803
66.9887	1525638274	260736
228.876	1525638276	820949
75.736	1525638282	290478
221.133	1525638285	800781
219.617	1525638291	764631
163.521	1525638297	594704
249.299	1525638301	880448
98.3607	1525638307	374167
5.06833	1525638311	23590
78.1987	1525638312	300926
251.005	1525638315	885169
93.559	1525638321	356133
121.132	1525638324	451393
158.245	1525638328	566831
228.592	1525638332	807002
20.2323	1525638338	84374
33.519	1525638340	136155
174.2	1525638342	631270
250.479	1525638346	885038
262.992	1525638353	933828
232.887	1525638359	829917
65.294	1525638365	251177
128.525	1525638368	484454
276.248	1525638372	965593
137.776	1525638379	501680
83.7677	1525638383	320959
194.921	1525638386	694291
119.332	1525638391	448380
140.406	1525638394	519484
179.517	1525638399	651767
247.857	1525638403	878736
228.209	1525638410	809712
30.0007	1525638416	123296
237.703	1525638417	853512
248.94	1525638424	877143
48.3407	1525638430	193044
50.9393	1525638432	200759
166.263	1525638434	601370
63.748	1525638439	247036
110.135	1525638441	410043
88.0213	1525638445	334136
114.729	1525638448	431739
117.431	1525638451	436996
183.464	1525638455	658907
29.293	1525638460	121669
249.141	1525638462	881791
50.8593	1525638468	202533
151.867	1525638470	557088
35.1573	1525638475	144224
23.7703	1525638476	95249
246.428	1525638478	879096
37.4443	1525638484	150510
2.55067	1525638486	12437
21.8537	1525638487	88168
137.608	1525638489	502970
115.655	1525638493	427332
159.763	1525638497	581407
2.167	1525638501	10646
220.698	1525638502	776017
81.2533	1525638508	311926
259.045	1525638511	911922
108.94	1525638517	410085
35.245	1525638521	143638
167.318	1525638523	606562
227.786	1525638527	810112
51.9697	1525638533	205081
133.755	1525638535	497138
267.671	1525638539	944853
86.292	1525638546	327732
200.982	1525638549	727117
194.846	1525638554	694196
231.467	1525638560	819376
126.085	1525638565	470692
170.397	1525638569	624459
64.3693	1525638574	247200
124.527	1525638576	468141
34.822	1525638580	141196
175.626	1525638582	640092
183.063	1525638587	654259
30.6643	1525638592	125671
262.872	1525638594	922697
171.774	1525638600	618924
39.7843	1525638605	159038
254.505	1525638607	896499
69.659	1525638613	268666
40.0737	1525638616	157696
270.342	1525638618	949480
19.4103	1525638625	75265
153.082	1525638626	560589
73.942	1525638631	282912
3.32133	1525638633	14250
2.26733	1525638634	11233
202.754	1525638635	726245
176.349	1525638641	643734
100.858	1525638646	378160
233.751	1525638649	840023
247.761	1525638655	876734
152.576	1525638661	552559
29.628	1525638666	121814
16.4887	1525638667	67496
197.844	1525638669	721415
64.3687	1525638674	248585
168.692	1525638677	607547
25.614	1525638681	103108
59.0573	1525638683	232959
29.1193	1525638685	118445
59.9687	1525638687	233354
196.763	1525638690	702160
62.6347	1525638695	238738
3.48033	1525638697	15488
206.115	1525638698	729602
51.753	1525638704	205914
45.8423	1525638706	181583
98.4043	1525638708	374248
115.052	1525638711	423570
205.883	1525638715	729089
8.453	1525638720	33394
259.985	1525638721	911954
197.298	1525638728	703238
9.684	1525638733	40078
88.9477	1525638734	338112
58.5683	1525638737	229828
95.17	1525638740	362050
179.143	1525638743	647861
283.909	1525638748	989699
49.4013	1525638755	195597
70.4923	1525638757	265200
47.8493	1525638760	186676
74.0287	1525638762	282083
71.5357	1525638765	277266
23.2187	1525638767	94165
122.898	1525638769	458494
256.49	1525638772	895553
272.755	1525638779	967913
173.183	1525638786	627073
92.05	1525638791	345268
17.195	1525638794	69827
70.955	1525638795	277374
95.5737	1525638798	363978
260.664	1525638801	921294
125.371	1525638807	467577
34.6777	1525638811	139986
282.025	1525638813	989538
185.513	1525638820	676978
7.09833	1525638825	30458
92.317	1525638826	355656
150.431	1525638829	558487
171.139	1525638834	621150
239.361	1525638838	849092
8.14733	1525638845	34827
168.365	1525638846	618368
241.968	1525638851	855426
45.2623	1525638857	179897
266.217	1525638859	928626
194.976	1525638865	711086
134.703	1525638871	502026
70.2077	1525638875	270655
268.587	1525638877	942958
161.361	1525638884	583133
89.2997	1525638889	336154
130.921	1525638892	488363
5.79	1525638896	24391
191.005	1525638897	690939
200.996	1525638902	729369
118.965	1525638907	446677
158.673	1525638911	582576
221.904	1525638915	796667
280.592	1525638921	994214
188.033	1525638928	681226
38.4883	1525638933	153437
227.634	1525638935	819259
225.682	1525638941	803742
122.853	1525638947	458603
139.691	1525638951	520122
54.1733	1525638955	212890
71.9563	1525638957	273105
184.665	1525638960	663238
26.3277	1525638965	107085
77.3343	1525638966	297741
278.284	1525638969	958344
246.783	1525638976	876350
214.933	1525638982	760305
27.5863	1525638988	112635
249.859	1525638990	879404
244.9	1525638996	875753
88.275	1525639002	332079
185.333	1525639005	669972
62.239	1525639010	244840
200.809	1525639013	723052
88.9257	1525639018	337147
252.038	1525639021	897428
141.267	1525639028	522027
75.8147	1525639032	290603
86.513	1525639034	326877
23.3513	1525639037	93572
36.8423	1525639039	149888
99.467	1525639041	379658
288.326	1525639044	996381
111.775	1525639051	420110
238.415	1525639055	829539
134.001	1525639061	498589
39.1657	1525639065	158384
184.283	1525639067	668019
219.062	1525639072	792837
75.2873	1525639077	288885
158.591	1525639080	574150
133.111	1525639085	496096
61.473	1525639089	243355
13.435	1525639091	56703
236.36	1525639092	832075
2.62633	1525639098	12854
151.036	1525639100	560232
63.115	1525639104	245871
161.001	1525639106	589028
225.883	1525639111	804118
239.591	1525639117	847525
254.565	1525639123	894148
197.052	1525639129	705901
59.5217	1525639135	235097
186.781	1525639137	677948
124.656	1525639142	461542
105.513	1525639146	394711
101.842	1525639149	384795
257.328	1525639153	905617
120.248	1525639159	447905
121.704	1525639163	451342
205.24	1525639166	736285
73.4163	1525639172	278688
213.001	1525639175	762444
82.496	1525639180	315284
114.323	1525639183	425492
118.978	1525639187	448143
188.76	1525639190	688087
194.416	1525639195	700045
133.224	1525639201	494184
182.923	1525639205	664035
176.132	1525639210	638782
210.993	1525639214	749523
38.739	1525639220	158179
237.161	1525639222	848630
59.46	1525639228	233063
102.744	1525639230	385202
196.743	1525639234	695763
270.262	1525639239	950456
139.401	1525639246	515219
267.546	1525639250	942659
